contract,date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice
ETH-26APR19-150-C,2019-04-24,ETH,26APR19,150,C,0.09,92.48,2,164.33
ETH-26APR19-150-C,2019-04-25,ETH,26APR19,150,C,0.02,62.08,18,152.79
ETH-26APR19-150-C,2019-04-26,ETH,26APR19,150,C,0.025,140.69,1,152.79
BTC-19APR19-5250-C,2019-04-05,BTC,19APR19,5250,C,0.0325,70.73,1,4964.08
BTC-19APR19-5250-C,2019-04-06,BTC,19APR19,5250,C,0.041,79.19,6,5041.95
BTC-19APR19-5250-C,2019-04-07,BTC,19APR19,5250,C,0.0445,74.64,1,5148.32
BTC-19APR19-5250-C,2019-04-08,BTC,19APR19,5250,C,0.049,74.76,4,5233.25
BTC-19APR19-5250-C,2019-04-09,BTC,19APR19,5250,C,0.038,62.77,8,5225.22
BTC-19APR19-5250-C,2019-04-10,BTC,19APR19,5250,C,0.043,64.45,17,5292.23
BTC-19APR19-5250-C,2019-04-11,BTC,19APR19,5250,C,0.019,60.99,37,5050.84
BTC-19APR19-5250-C,2019-04-12,BTC,19APR19,5250,C,0.0165,56.24,67,5083.65
BTC-19APR19-5250-C,2019-04-13,BTC,19APR19,5250,C,0.009000000000000001,49.17,17,5038.82
BTC-19APR19-5250-C,2019-04-14,BTC,19APR19,5250,C,0.016,54.1,7,5159.8
BTC-19APR19-5250-C,2019-04-15,BTC,19APR19,5250,C,0.0055,49.54,29,5045.4
BTC-19APR19-5250-C,2019-04-16,BTC,19APR19,5250,C,0.0115,49.8,44,5196.44
BTC-19APR19-5250-C,2019-04-17,BTC,19APR19,5250,C,0.0105,50.98,23,5229.78
BTC-19APR19-5250-C,2019-04-18,BTC,19APR19,5250,C,0.0115,66.31,35,5282.64
BTC-19APR19-5250-C,2019-04-19,BTC,19APR19,5250,C,0.004,62.06,16,5242.73
BTC-8MAR19-4375-P,2019-03-06,BTC,8MAR19,4375,P,0.1375,0.0,1,3844.4
ETH-24MAY19-210-C,2019-05-10,ETH,24MAY19,210,C,0.014,93.08,1,172.38
ETH-24MAY19-210-C,2019-05-11,ETH,24MAY19,210,C,0.042,98.38,7,194.38
ETH-24MAY19-210-C,2019-05-12,ETH,24MAY19,210,C,0.055999999999999994,110.1,3,198.39
ETH-5APR19-150-P,2019-03-26,ETH,5APR19,150,P,0.129,45.62,1,132.91
ETH-5APR19-150-P,2019-03-28,ETH,5APR19,150,P,0.094,59.38,1,138.09
ETH-5APR19-150-P,2019-03-29,ETH,5APR19,150,P,0.078,58.34,3,140.32
ETH-5APR19-150-P,2019-03-30,ETH,5APR19,150,P,0.047,45.77,1,144.68
ETH-5APR19-150-P,2019-04-01,ETH,5APR19,150,P,0.075,62.83,1,140.34
ETH-5APR19-150-P,2019-04-02,ETH,5APR19,150,P,0.004,104.11,46,166.52
ETH-5APR19-150-P,2019-04-03,ETH,5APR19,150,P,0.01,129.68,22,159.18
ETH-5APR19-150-P,2019-04-04,ETH,5APR19,150,P,0.002,135.71,10,158.38
ETH-5APR19-150-P,2019-04-05,ETH,5APR19,150,P,0.001,146.44,4,157.99
ETH-29MAR19-110-P,2019-03-21,ETH,29MAR19,110,P,0.003,88.37,2,134.57
BTC-31MAY19-4000-P,2019-04-09,BTC,31MAY19,4000,P,0.0175,68.4,2,5216.48
BTC-31MAY19-4000-P,2019-04-11,BTC,31MAY19,4000,P,0.0155,61.16,2,5049.65
BTC-31MAY19-4000-P,2019-04-12,BTC,31MAY19,4000,P,0.0135,59.91,4,5079.11
BTC-31MAY19-4000-P,2019-04-13,BTC,31MAY19,4000,P,0.017,66.04,1,5107.79
BTC-31MAY19-4000-P,2019-04-14,BTC,31MAY19,4000,P,0.011,57.94,2,5089.17
BTC-31MAY19-4000-P,2019-04-15,BTC,31MAY19,4000,P,0.0125,58.8,1,5033.71
BTC-31MAY19-4000-P,2019-04-16,BTC,31MAY19,4000,P,0.008,57.19,3,5183.11
BTC-31MAY19-4000-P,2019-04-17,BTC,31MAY19,4000,P,0.006999999999999999,57.72,2,5240.29
BTC-31MAY19-4000-P,2019-04-18,BTC,31MAY19,4000,P,0.006999999999999999,59.58,6,5281.84
BTC-31MAY19-4000-P,2019-04-19,BTC,31MAY19,4000,P,0.006,58.5,2,5292.8
BTC-31MAY19-4000-P,2019-04-20,BTC,31MAY19,4000,P,0.0055,58.66,1,5319.73
BTC-31MAY19-4000-P,2019-04-22,BTC,31MAY19,4000,P,0.004,58.1,3,5380.18
BTC-31MAY19-4000-P,2019-04-23,BTC,31MAY19,4000,P,0.004,62.61,7,5525.63
BTC-31MAY19-4000-P,2019-04-24,BTC,31MAY19,4000,P,0.0065,68.43,3,5437.92
BTC-31MAY19-4000-P,2019-04-25,BTC,31MAY19,4000,P,0.0085,62.07,7,5099.81
BTC-31MAY19-4000-P,2019-04-26,BTC,31MAY19,4000,P,0.0105,65.37,7,5069.22
BTC-31MAY19-4000-P,2019-04-27,BTC,31MAY19,4000,P,0.0075,64.45,3,5175.2
BTC-31MAY19-4000-P,2019-04-28,BTC,31MAY19,4000,P,0.008,66.3,4,5173.09
BTC-31MAY19-4000-P,2019-04-29,BTC,31MAY19,4000,P,0.0085,67.31,4,5137.37
BTC-31MAY19-4000-P,2019-04-30,BTC,31MAY19,4000,P,0.0065,68.68,6,5265.88
BTC-31MAY19-4000-P,2019-05-01,BTC,31MAY19,4000,P,0.0055,68.0,6,5290.56
BTC-31MAY19-4000-P,2019-05-02,BTC,31MAY19,4000,P,0.0045,68.77,1,5376.78
BTC-31MAY19-4000-P,2019-05-03,BTC,31MAY19,4000,P,0.0035,77.02,8,5687.58
BTC-31MAY19-4000-P,2019-05-04,BTC,31MAY19,4000,P,0.004,83.58,10,5775.1
BTC-31MAY19-4000-P,2019-05-06,BTC,31MAY19,4000,P,0.004,81.26,1,5630.85
BTC-31MAY19-4000-P,2019-05-07,BTC,31MAY19,4000,P,0.004,92.79,9,5902.79
BTC-31MAY19-4000-P,2019-05-08,BTC,31MAY19,4000,P,0.0035,91.56,1,5878.42
BTC-31MAY19-4000-P,2019-05-09,BTC,31MAY19,4000,P,0.002,88.22,8,5999.99
BTC-31MAY19-4000-P,2019-05-10,BTC,31MAY19,4000,P,0.002,102.35,9,6364.77
BTC-31MAY19-4000-P,2019-05-11,BTC,31MAY19,4000,P,0.0025,121.26,9,6794.23
BTC-31MAY19-4000-P,2019-05-12,BTC,31MAY19,4000,P,0.0055,163.84,32,7422.82
BTC-5APR19-5125-P,2019-04-02,BTC,5APR19,5125,P,0.07400000000000001,93.58,17,4813.13
BTC-5APR19-5125-P,2019-04-03,BTC,5APR19,5125,P,0.0655,118.41,78,4854.36
BTC-5APR19-5125-P,2019-04-04,BTC,5APR19,5125,P,0.065,82.14,52,4813.12
BTC-5APR19-5125-P,2019-04-05,BTC,5APR19,5125,P,0.039,110.14,1,4943.59
BTC-22MAR19-3750-P,2019-03-08,BTC,22MAR19,3750,P,0.028999999999999998,49.57,6,3820.67
BTC-22MAR19-3750-P,2019-03-09,BTC,22MAR19,3750,P,0.019,47.35,2,3894.52
BTC-22MAR19-3750-P,2019-03-10,BTC,22MAR19,3750,P,0.0155,43.15,2,3897.61
BTC-22MAR19-3750-P,2019-03-12,BTC,22MAR19,3750,P,0.016,45.08,8,3865.12
BTC-22MAR19-3750-P,2019-03-13,BTC,22MAR19,3750,P,0.017,49.0,17,3857.25
BTC-22MAR19-3750-P,2019-03-14,BTC,22MAR19,3750,P,0.016,48.37,11,3850.81
BTC-22MAR19-3750-P,2019-03-15,BTC,22MAR19,3750,P,0.0085,42.92,36,3893.98
BTC-22MAR19-3750-P,2019-03-16,BTC,22MAR19,3750,P,0.0035,44.77,21,3985.26
BTC-22MAR19-3750-P,2019-03-17,BTC,22MAR19,3750,P,0.003,46.09,11,3976.42
BTC-22MAR19-3750-P,2019-03-18,BTC,22MAR19,3750,P,0.002,44.16,10,3963.25
BTC-22MAR19-3750-P,2019-03-19,BTC,22MAR19,3750,P,0.001,49.23,6,3995.98
BTC-22MAR19-3750-P,2019-03-20,BTC,22MAR19,3750,P,0.0005,57.36,13,4011.13
BTC-22MAR19-3750-P,2019-03-21,BTC,22MAR19,3750,P,0.0005,107.73,15,3978.77
BTC-15MAR19-3500-C,2019-03-04,BTC,15MAR19,3500,C,0.067,51.3,1,3694.97
BTC-15MAR19-3500-C,2019-03-08,BTC,15MAR19,3500,C,0.1005,40.34,1,3888.85
BTC-15MAR19-3500-C,2019-03-14,BTC,15MAR19,3500,C,0.096,245.0,3,3850.01
BTC-10MAY19-6000-C,2019-04-26,BTC,10MAY19,6000,C,0.006,63.44,6,5122.96
BTC-10MAY19-6000-C,2019-04-27,BTC,10MAY19,6000,C,0.0065,62.48,6,5204.85
BTC-10MAY19-6000-C,2019-04-28,BTC,10MAY19,6000,C,0.0045,63.57,3,5127.77
BTC-10MAY19-6000-C,2019-04-29,BTC,10MAY19,6000,C,0.0045,67.34,1,5117.09
BTC-10MAY19-6000-C,2019-04-30,BTC,10MAY19,6000,C,0.005,63.61,4,5249.3
BTC-10MAY19-6000-C,2019-05-01,BTC,10MAY19,6000,C,0.0045,61.54,5,5306.12
BTC-10MAY19-6000-C,2019-05-02,BTC,10MAY19,6000,C,0.006,63.88,12,5402.72
BTC-10MAY19-6000-C,2019-05-03,BTC,10MAY19,6000,C,0.0095,56.99,80,5653.42
BTC-10MAY19-6000-C,2019-05-04,BTC,10MAY19,6000,C,0.013999999999999999,60.23,35,5772.74
BTC-10MAY19-6000-C,2019-05-05,BTC,10MAY19,6000,C,0.0105,56.69,13,5773.06
BTC-10MAY19-6000-C,2019-05-06,BTC,10MAY19,6000,C,0.0065,64.36,45,5670.38
BTC-10MAY19-6000-C,2019-05-07,BTC,10MAY19,6000,C,0.008,76.62,81,5724.46
BTC-10MAY19-6000-C,2019-05-08,BTC,10MAY19,6000,C,0.0095,59.71,56,5932.14
BTC-10MAY19-6000-C,2019-05-09,BTC,10MAY19,6000,C,0.0255,65.14,59,6150.85
BTC-10MAY19-6000-C,2019-05-10,BTC,10MAY19,6000,C,0.039,109.75,74,6241.55
ETH-5APR19-140-P,2019-03-26,ETH,5APR19,140,P,0.07400000000000001,60.64,2,132.65
ETH-5APR19-140-P,2019-03-27,ETH,5APR19,140,P,0.04,56.05,5,138.45
ETH-5APR19-140-P,2019-03-28,ETH,5APR19,140,P,0.04,48.74,3,137.03
ETH-5APR19-140-P,2019-03-29,ETH,5APR19,140,P,0.023,47.87,9,140.66
ETH-5APR19-140-P,2019-03-30,ETH,5APR19,140,P,0.019,53.57,5,142.1
ETH-5APR19-140-P,2019-03-31,ETH,5APR19,140,P,0.022,57.06,2,140.88
ETH-5APR19-140-P,2019-04-01,ETH,5APR19,140,P,0.017,59.71,2,142.64
ETH-5APR19-140-P,2019-04-02,ETH,5APR19,140,P,0.001,89.86,10,159.76
ETH-5APR19-140-P,2019-04-03,ETH,5APR19,140,P,0.002,147.59,10,161.26
ETH-5APR19-140-P,2019-04-04,ETH,5APR19,140,P,0.001,170.73,4,159.91
ETH-5APR19-140-P,2019-04-05,ETH,5APR19,140,P,0.001,261.38,1,158.52
ETH-19APR19-210-C,2019-04-09,ETH,19APR19,210,C,0.008,87.24,1,176.72
ETH-19APR19-210-C,2019-04-10,ETH,19APR19,210,C,0.008,74.95,5,184.58
ETH-19APR19-210-C,2019-04-11,ETH,19APR19,210,C,0.006999999999999999,95.21,1,174.23
ETH-19APR19-210-C,2019-04-13,ETH,19APR19,210,C,0.003,110.32,2,164.39
ETH-19APR19-210-C,2019-04-14,ETH,19APR19,210,C,0.001,107.93,2,164.22
ETH-19APR19-210-C,2019-04-15,ETH,19APR19,210,C,0.001,109.02,1,166.91
BTC-28JUN19-1500-C,2019-02-18,BTC,28JUN19,1500,C,0.6155,75.24,1,3895.46
BTC-28JUN19-1500-C,2019-04-02,BTC,28JUN19,1500,C,0.6765,0.0,2,4712.0
BTC-28JUN19-1500-C,2019-04-10,BTC,28JUN19,1500,C,0.7165,0.0,3,5288.49
BTC-28JUN19-1500-C,2019-05-02,BTC,28JUN19,1500,C,0.7145,0.0,1,5390.47
ETH-28JUN19-100-P,2019-03-21,ETH,28JUN19,100,P,0.053,81.72,7,134.1
ETH-28JUN19-100-P,2019-03-22,ETH,28JUN19,100,P,0.037000000000000005,71.92,2,135.97
ETH-28JUN19-100-P,2019-03-23,ETH,28JUN19,100,P,0.032,68.73,3,135.97
ETH-28JUN19-100-P,2019-03-25,ETH,28JUN19,100,P,0.037000000000000005,70.31,4,132.53
ETH-28JUN19-100-P,2019-03-26,ETH,28JUN19,100,P,0.03,65.19,8,132.76
ETH-28JUN19-100-P,2019-03-27,ETH,28JUN19,100,P,0.027000000000000003,67.18,1,136.6
ETH-28JUN19-100-P,2019-03-29,ETH,28JUN19,100,P,0.026000000000000002,67.85,2,137.18
ETH-28JUN19-100-P,2019-03-30,ETH,28JUN19,100,P,0.02,68.75,4,142.1
ETH-28JUN19-100-P,2019-03-31,ETH,28JUN19,100,P,0.02,68.35,2,141.01
ETH-28JUN19-100-P,2019-04-01,ETH,28JUN19,100,P,0.02,68.67,1,141.77
ETH-28JUN19-100-P,2019-04-02,ETH,28JUN19,100,P,0.018000000000000002,70.52,8,145.71
ETH-28JUN19-100-P,2019-04-03,ETH,28JUN19,100,P,0.01,78.76,1,167.39
ETH-28JUN19-100-P,2019-04-07,ETH,28JUN19,100,P,0.006999999999999999,80.59,2,175.71
ETH-28JUN19-100-P,2019-04-08,ETH,28JUN19,100,P,0.008,90.13,1,182.68
ETH-28JUN19-100-P,2019-04-09,ETH,28JUN19,100,P,0.012,95.3,1,177.89
ETH-28JUN19-100-P,2019-04-10,ETH,28JUN19,100,P,0.006999999999999999,86.5,2,180.51
ETH-28JUN19-100-P,2019-04-11,ETH,28JUN19,100,P,0.01,80.73,2,166.34
ETH-28JUN19-100-P,2019-04-12,ETH,28JUN19,100,P,0.006999999999999999,73.04,1,163.72
ETH-28JUN19-100-P,2019-04-16,ETH,28JUN19,100,P,0.01,79.48,1,162.5
ETH-28JUN19-100-P,2019-04-18,ETH,28JUN19,100,P,0.005,76.96,1,172.3
ETH-28JUN19-100-P,2019-04-24,ETH,28JUN19,100,P,0.004,69.8,5,163.17
ETH-28JUN19-100-P,2019-04-25,ETH,28JUN19,100,P,0.004,70.32,1,163.42
ETH-28JUN19-100-P,2019-04-26,ETH,28JUN19,100,P,0.008,72.62,1,151.76
ETH-28JUN19-100-P,2019-04-30,ETH,28JUN19,100,P,0.006999999999999999,73.45,2,154.15
ETH-28JUN19-100-P,2019-05-01,ETH,28JUN19,100,P,0.004,69.34,4,158.6
ETH-28JUN19-100-P,2019-05-10,ETH,28JUN19,100,P,0.004,87.68,2,173.65
ETH-28JUN19-100-P,2019-05-11,ETH,28JUN19,100,P,0.001,77.52,2,184.86
ETH-28JUN19-100-P,2019-05-12,ETH,28JUN19,100,P,0.005,107.46,1,190.94
BTC-24MAY19-7000-P,2019-05-10,BTC,24MAY19,7000,P,0.118,70.25,1,6380.39
BTC-24MAY19-7000-P,2019-05-11,BTC,24MAY19,7000,P,0.047,101.41,6,7427.59
BTC-24MAY19-7000-P,2019-05-12,BTC,24MAY19,7000,P,0.0395,97.9,1,7513.23
BTC-28JUN19-3250-C,2019-04-07,BTC,28JUN19,3250,C,0.395,102.46,1,5041.06
BTC-26APR19-3500-P,2019-04-14,BTC,26APR19,3500,P,0.001,96.29,1,5039.62
BTC-26APR19-3500-P,2019-04-16,BTC,26APR19,3500,P,0.0005,102.16,2,5124.09
BTC-26APR19-3500-P,2019-04-20,BTC,26APR19,3500,P,0.0005,142.22,1,5346.38
BTC-26APR19-3500-P,2019-04-26,BTC,26APR19,3500,P,0.0005,500.0,1,5100.31
BTC-22MAR19-3375-P,2019-03-08,BTC,22MAR19,3375,P,0.0045,50.46,2,3812.66
BTC-22MAR19-3375-P,2019-03-10,BTC,22MAR19,3375,P,0.0005,38.75,1,3893.61
BTC-22MAR19-3375-P,2019-03-11,BTC,22MAR19,3375,P,0.002,48.26,3,3838.96
BTC-22MAR19-3375-P,2019-03-12,BTC,22MAR19,3375,P,0.0015,50.4,5,3862.68
BTC-22MAR19-3375-P,2019-03-14,BTC,22MAR19,3375,P,0.002,57.7,1,3848.94
BTC-22MAR19-3375-P,2019-03-15,BTC,22MAR19,3375,P,0.0005,53.09,4,3899.04
BTC-12APR19-6125-C,2019-04-03,BTC,12APR19,6125,C,0.009000000000000001,91.69,26,5199.15
BTC-12APR19-6125-C,2019-04-05,BTC,12APR19,6125,C,0.002,85.64,4,5000.7
BTC-12APR19-6125-C,2019-04-06,BTC,12APR19,6125,C,0.0035,92.34,2,5150.5
BTC-12APR19-6125-C,2019-04-07,BTC,12APR19,6125,C,0.003,100.64,1,5040.35
BTC-12APR19-6125-C,2019-04-08,BTC,12APR19,6125,C,0.004,105.49,1,5228.56
BTC-12APR19-6125-C,2019-04-09,BTC,12APR19,6125,C,0.001,96.96,2,5196.56
BTC-10MAY19-6500-P,2019-05-03,BTC,10MAY19,6500,P,0.139,81.09,2,5746.11
BTC-10MAY19-6500-P,2019-05-04,BTC,10MAY19,6500,P,0.151,0.0,1,5646.32
BTC-10MAY19-6500-P,2019-05-07,BTC,10MAY19,6500,P,0.129,94.13,3,5767.08
BTC-10MAY19-6500-P,2019-05-09,BTC,10MAY19,6500,P,0.0855,136.38,3,6015.02
BTC-10MAY19-6500-P,2019-05-10,BTC,10MAY19,6500,P,0.042,0.0,2,6237.03
BTC-27DEC19-4000-P,2019-03-28,BTC,27DEC19,4000,P,0.1945,55.42,11,4009.25
BTC-27DEC19-4000-P,2019-03-29,BTC,27DEC19,4000,P,0.1815,55.66,1,4093.21
BTC-27DEC19-4000-P,2019-04-01,BTC,27DEC19,4000,P,0.177,56.05,2,4137.87
BTC-27DEC19-4000-P,2019-04-02,BTC,27DEC19,4000,P,0.121,59.5,6,4689.38
BTC-27DEC19-4000-P,2019-04-03,BTC,27DEC19,4000,P,0.086,58.11,1,5134.06
BTC-27DEC19-4000-P,2019-04-07,BTC,27DEC19,4000,P,0.10099999999999999,66.03,1,5137.01
BTC-27DEC19-4000-P,2019-04-08,BTC,27DEC19,4000,P,0.0885,65.18,1,5283.66
BTC-27DEC19-4000-P,2019-04-19,BTC,27DEC19,4000,P,0.08,60.78,2,5255.57
BTC-27DEC19-4000-P,2019-04-23,BTC,27DEC19,4000,P,0.0655,62.07,4,5591.34
BTC-27DEC19-4000-P,2019-04-24,BTC,27DEC19,4000,P,0.0755,62.65,2,5424.24
BTC-27DEC19-4000-P,2019-04-26,BTC,27DEC19,4000,P,0.09,62.44,2,5154.8
BTC-27DEC19-4000-P,2019-04-27,BTC,27DEC19,4000,P,0.087,62.02,1,5198.82
BTC-27DEC19-4000-P,2019-04-28,BTC,27DEC19,4000,P,0.0925,63.62,2,5181.91
BTC-27DEC19-4000-P,2019-05-02,BTC,27DEC19,4000,P,0.0745,61.01,7,5410.54
BTC-27DEC19-4000-P,2019-05-03,BTC,27DEC19,4000,P,0.0655,65.35,9,5719.04
BTC-27DEC19-4000-P,2019-05-04,BTC,27DEC19,4000,P,0.068,63.77,7,5592.21
BTC-27DEC19-4000-P,2019-05-05,BTC,27DEC19,4000,P,0.063,63.0,5,5642.17
BTC-27DEC19-4000-P,2019-05-06,BTC,27DEC19,4000,P,0.066,64.55,2,5647.02
BTC-27DEC19-4000-P,2019-05-07,BTC,27DEC19,4000,P,0.0595,67.4,17,5926.43
BTC-27DEC19-4000-P,2019-05-08,BTC,27DEC19,4000,P,0.057,66.0,1,5976.62
BTC-27DEC19-4000-P,2019-05-10,BTC,27DEC19,4000,P,0.052000000000000005,67.59,3,6219.32
BTC-27DEC19-4000-P,2019-05-12,BTC,27DEC19,4000,P,0.06,89.78,1,7179.73
ETH-17MAY19-170-C,2019-05-03,ETH,17MAY19,170,C,0.044000000000000004,70.66,2,166.16
ETH-17MAY19-170-C,2019-05-04,ETH,17MAY19,170,C,0.03,65.78,3,162.57
ETH-17MAY19-170-C,2019-05-06,ETH,17MAY19,170,C,0.067,83.62,2,173.48
ETH-17MAY19-170-C,2019-05-07,ETH,17MAY19,170,C,0.045,83.0,9,167.04
ETH-17MAY19-170-C,2019-05-08,ETH,17MAY19,170,C,0.044,87.64,1,165.51
ETH-17MAY19-170-C,2019-05-09,ETH,17MAY19,170,C,0.044,75.27,4,170.47
ETH-17MAY19-170-C,2019-05-10,ETH,17MAY19,170,C,0.05,85.91,11,171.57
ETH-17MAY19-170-C,2019-05-11,ETH,17MAY19,170,C,0.154,88.33,13,200.3
ETH-27SEP19-220-C,2019-03-27,ETH,27SEP19,220,C,0.071,74.67,3,139.03
ETH-27SEP19-220-C,2019-03-28,ETH,27SEP19,220,C,0.055,69.23,5,136.94
ETH-27SEP19-220-C,2019-03-29,ETH,27SEP19,220,C,0.055,66.82,2,140.8
ETH-27SEP19-220-C,2019-04-01,ETH,27SEP19,220,C,0.06,68.72,1,140.89
ETH-27SEP19-220-C,2019-04-02,ETH,27SEP19,220,C,0.102,76.09,3,155.48
ETH-27SEP19-220-C,2019-04-04,ETH,27SEP19,220,C,0.138,87.33,1,158.07
ETH-27SEP19-220-C,2019-04-05,ETH,27SEP19,220,C,0.127,79.61,2,163.62
ETH-27SEP19-220-C,2019-04-06,ETH,27SEP19,220,C,0.14300000000000002,82.24,1,170.78
ETH-27SEP19-220-C,2019-04-08,ETH,27SEP19,220,C,0.173,81.19,6,182.87
ETH-27SEP19-220-C,2019-04-09,ETH,27SEP19,220,C,0.155,78.14,1,177.14
ETH-27SEP19-220-C,2019-04-10,ETH,27SEP19,220,C,0.14,72.56,4,177.31
ETH-27SEP19-220-C,2019-04-11,ETH,27SEP19,220,C,0.11599999999999999,75.23,2,163.32
ETH-27SEP19-220-C,2019-04-12,ETH,27SEP19,220,C,0.101,71.65,3,163.67
ETH-27SEP19-220-C,2019-04-15,ETH,27SEP19,220,C,0.092,73.93,3,157.31
ETH-27SEP19-220-C,2019-04-19,ETH,27SEP19,220,C,0.106,68.65,1,173.2
ETH-27SEP19-220-C,2019-04-20,ETH,27SEP19,220,C,0.108,69.54,1,173.7
ETH-27SEP19-220-C,2019-04-21,ETH,27SEP19,220,C,0.096,67.85,1,169.28
ETH-27SEP19-220-C,2019-04-22,ETH,27SEP19,220,C,0.099,67.78,1,171.99
ETH-27SEP19-220-C,2019-04-23,ETH,27SEP19,220,C,0.105,69.81,1,172.58
ETH-27SEP19-220-C,2019-04-24,ETH,27SEP19,220,C,0.083,69.81,1,161.01
ETH-27SEP19-220-C,2019-04-25,ETH,27SEP19,220,C,0.066,68.51,2,153.4
ETH-27SEP19-220-C,2019-04-26,ETH,27SEP19,220,C,0.06,65.6,2,152.68
ETH-27SEP19-220-C,2019-04-27,ETH,27SEP19,220,C,0.066,68.27,1,153.26
ETH-27SEP19-220-C,2019-04-29,ETH,27SEP19,220,C,0.059,68.06,2,151.0
ETH-27SEP19-220-C,2019-05-01,ETH,27SEP19,220,C,0.065,66.05,1,159.68
ETH-27SEP19-220-C,2019-05-02,ETH,27SEP19,220,C,0.065,67.68,3,157.47
ETH-27SEP19-220-C,2019-05-04,ETH,27SEP19,220,C,0.078,69.8,3,162.52
ETH-27SEP19-220-C,2019-05-05,ETH,27SEP19,220,C,0.078,70.06,1,162.47
ETH-27SEP19-220-C,2019-05-06,ETH,27SEP19,220,C,0.101,71.97,2,173.23
ETH-27SEP19-220-C,2019-05-07,ETH,27SEP19,220,C,0.091,73.01,3,166.67
ETH-27SEP19-220-C,2019-05-08,ETH,27SEP19,220,C,0.096,74.6,1,168.74
ETH-27SEP19-220-C,2019-05-09,ETH,27SEP19,220,C,0.092,74.88,6,167.14
ETH-27SEP19-220-C,2019-05-10,ETH,27SEP19,220,C,0.108,76.37,2,175.36
ETH-27SEP19-220-C,2019-05-11,ETH,27SEP19,220,C,0.153,82.49,3,191.75
BTC-17MAY19-8500-C,2019-05-11,BTC,17MAY19,8500,C,0.011,119.45,6,7259.79
BTC-17MAY19-8500-C,2019-05-12,BTC,17MAY19,8500,C,0.0155,121.02,11,7506.78
BTC-1MAR19-4375-C,2019-02-21,BTC,1MAR19,4375,C,0.0035,59.6,9,3889.73
BTC-1MAR19-4375-C,2019-02-22,BTC,1MAR19,4375,C,0.004,60.17,13,3943.8
BTC-1MAR19-4375-C,2019-02-23,BTC,1MAR19,4375,C,0.0075,58.36,37,4109.56
BTC-1MAR19-4375-C,2019-02-24,BTC,1MAR19,4375,C,0.0005,68.85,23,3732.21
BTC-1MAR19-4375-C,2019-02-25,BTC,1MAR19,4375,C,0.001,75.52,4,3828.44
BTC-1MAR19-4375-C,2019-02-28,BTC,1MAR19,4375,C,0.0005,199.27,1,3803.52
ETH-26APR19-140-P,2019-04-12,ETH,26APR19,140,P,0.008,72.14,1,164.37
ETH-26APR19-140-P,2019-04-18,ETH,26APR19,140,P,0.002,91.05,2,175.21
ETH-26APR19-140-P,2019-04-22,ETH,26APR19,140,P,0.002,107.79,1,169.52
ETH-26APR19-140-P,2019-04-25,ETH,26APR19,140,P,0.001,165.84,2,153.15
BTC-31MAY19-7500-C,2019-05-07,BTC,31MAY19,7500,C,0.0095,73.07,2,5888.37
BTC-31MAY19-7500-C,2019-05-08,BTC,31MAY19,7500,C,0.008,71.86,3,5879.45
BTC-31MAY19-7500-C,2019-05-09,BTC,31MAY19,7500,C,0.0095,66.95,5,6150.85
BTC-31MAY19-7500-C,2019-05-10,BTC,31MAY19,7500,C,0.012,63.93,14,6384.95
BTC-31MAY19-7500-C,2019-05-11,BTC,31MAY19,7500,C,0.083,98.28,42,7381.55
BTC-31MAY19-7500-C,2019-05-12,BTC,31MAY19,7500,C,0.062,84.51,16,7253.32
ETH-27SEP19-280-P,2019-05-08,ETH,27SEP19,280,P,0.737,90.09,2,164.81
BTC-8MAR19-4125-C,2019-02-28,BTC,8MAR19,4125,C,0.005,52.13,10,3794.44
BTC-8MAR19-4125-C,2019-03-01,BTC,8MAR19,4125,C,0.0035,45.39,18,3832.66
BTC-8MAR19-4125-C,2019-03-02,BTC,8MAR19,4125,C,0.002,45.9,3,3803.31
BTC-8MAR19-4125-C,2019-03-03,BTC,8MAR19,4125,C,0.0015,48.94,3,3793.25
BTC-8MAR19-4125-C,2019-03-04,BTC,8MAR19,4125,C,0.0005,53.18,5,3715.11
BTC-8MAR19-4125-C,2019-03-05,BTC,8MAR19,4125,C,0.001,54.07,3,3846.49
BTC-8MAR19-4125-C,2019-03-06,BTC,8MAR19,4125,C,0.0005,59.56,4,3844.29
BTC-8MAR19-4125-C,2019-03-07,BTC,8MAR19,4125,C,0.0005,61.58,2,3863.39
BTC-12APR19-3375-C,2019-04-10,BTC,12APR19,3375,C,0.3695,470.82,2,5243.04
BTC-22FEB19-3125-P,2019-02-15,BTC,22FEB19,3125,P,0.0015,59.77,9,3568.4
BTC-22FEB19-3125-P,2019-02-16,BTC,22FEB19,3125,P,0.0015,67.0,5,3594.15
BTC-22FEB19-3125-P,2019-02-17,BTC,22FEB19,3125,P,0.0015,71.7,4,3574.25
BTC-22FEB19-3125-P,2019-02-18,BTC,22FEB19,3125,P,0.0005,102.3,2,3879.09
ETH-27SEP19-440-C,2019-04-11,ETH,27SEP19,440,C,0.025,89.28,1,166.45
ETH-27SEP19-440-C,2019-04-17,ETH,27SEP19,440,C,0.018000000000000002,85.59,1,165.72
ETH-27SEP19-440-C,2019-04-24,ETH,27SEP19,440,C,0.015,85.7,2,163.18
ETH-27SEP19-440-C,2019-04-25,ETH,27SEP19,440,C,0.014,91.63,3,147.49
ETH-27SEP19-440-C,2019-05-01,ETH,27SEP19,440,C,0.012,86.99,1,158.37
